period	category	brand	deal_type	sales	cogs	qty
2026-07	ბლენდერი	MIDEA	installment	121.00	115.00	1
2026-07	ბლენდერი	Ninja	installment	1620.00	944.00	2
2026-07	ბუდე საქანელა	N/A	installment	970.00	615.56	2
2026-07	ბუდე საქანელა	ბრენდის გარეშე	installment	580.00	338.00	2
2026-07	ბუდე საქანელა ყავისფერი	N/A	installment	760.00	435.12	2
2026-07	გაზის გამათბობელი	AKOG	installment	1280.00	730.00	1
2026-07	გაზის წყლის გამაცხელებელი	MARAZZI	installment	4090.00	2354.00	6
2026-07	გაზის წყლის გამაცხელებელი	MIDEA	installment	2060.00	1200.00	2
2026-07	გაზქურა	DIXI	installment	4350.00	2675.00	5
2026-07	გაზქურა	Millen	installment	2220.00	1182.00	2
2026-07	გაზქურა	Oz	installment	477.00	428.00	1
2026-07	გაზქურა	Simfer	installment	1020.00	595.00	1
2026-07	გათბობა & გაგრილება,ვენტილატორი	none	installment	690.00	443.73	2
2026-07	გამწოვი	MIDEA	installment	1040.00	585.00	2
2026-07	გამწოვი	Simfer	installment	320.00	165.00	1
2026-07	გარე ავეჯი,ბაღის საქანელები	BRAUN	installment	1540.00	900.00	2
2026-07	გარე ავეჯი,ბაღის საქანელები	none	installment	4470.00	2617.30	9
2026-07	გარე ავეჯი,გარე ავეჯის კომპლექტი	N/A	installment	810.00	470.05	1
2026-07	გარე ავეჯი,გარე ავეჯის კომპლექტი	none	installment	2460.00	1472.24	7
2026-07	გარე ავეჯი,პავილიონი & ტენტი,ქოლგები და სადგამები	გარე ავეჯი	installment	140.00	68.00	2
2026-07	გრილი	BRAUN	installment	880.00	450.00	1
2026-07	დენის წყლის გამაცხელებელი	Millen	single	219.00	159.00	1
2026-07	დისკური ხერხი	Bosch	installment	780.00	455.40	1
2026-07	დრელი	INGCO	installment	120.00	62.00	1
2026-07	ელექტრო სკუტერი	Segway	installment	3330.00	1951.20	2
2026-07	ელექტრო სკუტერი	Xiaomi	installment	2760.00	1619.10	1
2026-07	ელექტრო ღუმელი	FRANKO	installment	410.00	231.00	1
2026-07	ესპრესოს აპარატი	DELONGHI	installment	820.00	370.00	1
2026-07	ველოსიპედი	MIQILONG	installment	170.00	95.32	1
2026-07	ველოსიპედი	N/A	installment	280.00	150.00	2
2026-07	ველოსიპედი	TRINX	installment	5140.00	3000.00	5
2026-07	ვენტილატორი	MIDEA	installment	760.00	420.00	3
2026-07	ვენტილატორი	N/A	installment	120.00	61.41	1
2026-07	ვენტილატორი	N/A	single	239.00	188.37	1
2026-07	ვენტილატორი	none	installment	1130.00	627.77	2
2026-07	ვენტილატორი,კონდიციონერი & გაგრილების სისტემები	none	installment	1590.00	829.76	5
2026-07	თმის გამასწორებელი	REMINGTON	installment	240.00	110.00	1
2026-07	თმის და წვერის საჭრელი	PHILIPS	installment	550.00	289.00	2
2026-07	თმის დასახვევი	BABYLISS	installment	130.00	60.00	1
2026-07	თმის მოვლა,თმის საშრობი & სავარცხელი,სილამაზე &თავის მოვლა	BABYLISS	installment	1020.00	480.00	2
2026-07	თმის მოვლა,თმის საშრობი & სავარცხელი,სილამაზე &თავის მოვლა	PHILIPS	installment	370.00	210.00	1
2026-07	თმის მოვლა,თმის საჭრელი & ტრიმერი,სილამაზე &თავის მოვლა	SENCOR	installment	170.00	90.90	1
2026-07	თმის მოვლა,თმის სტაილერი	DREAME	installment	2520.00	1337.12	2
2026-07	თმის მოვლა,თმის სტაილერი	DREAME	single	710.00	650.00	1
2026-07	თმის მოვლა,თმის სტაილერი,სილამაზე &თავის მოვლა	DREAME	installment	16410.00	8744.09	13
2026-07	თმის მოვლა,თმის სტაილერი,სილამაზე &თავის მოვლა	REMINGTON	installment	280.00	157.00	1
2026-07	თმის მოვლა,თმის სტაილერი,სილამაზე &თავის მოვლა	SHARK	installment	1640.00	960.00	2
2026-07	თმის მოვლა,თმის უთო	PHILIPS	installment	470.00	270.00	1
2026-07	თმის მოვლა,თმის უთო,სილამაზე &თავის მოვლა	PHILIPS	installment	940.00	540.00	2
2026-07	თმის მოვლა,თმის უთო,სილამაზე &თავის მოვლა	REMINGTON	installment	370.00	200.00	2
2026-07	თმის საკრეჭი	FRANKO	installment	150.00	85.00	1
2026-07	თმის საშრობი	FRANKO	installment	100.00	55.00	1
2026-07	თმის საშრობი	REMINGTON	installment	310.00	129.00	1
2026-07	თმის უთო	REMINGTON	installment	240.00	129.00	1
2026-07	იატაკი & საფარები,ხელოვნური ბალახი	none	installment	900.00	493.80	10
2026-07	ინდუქციური ქურა 	MIDEA	installment	1520.00	880.00	2
2026-07	კარკასული აუზი	Bestway	installment	5940.00	3025.00	6
2026-07	კომპიუტერები & აქსესუარები,პლანშეტი	Blackview	installment	430.00	237.00	1
2026-07	კომპიუტერები & აქსესუარები,პრინტერები	Canon	installment	610.00	344.00	1
2026-07	კომპიუტერული აქსესუარები,პლანშეტი	Blackview	installment	430.00	237.00	1
2026-07	კონდენციონერი	DIXI	installment	1260.00	685.00	1
2026-07	კონდენციონერი	GORENJE	installment	1760.00	1750.00	1
2026-07	კონდიციონერი	BEKO	installment	6760.00	3955.00	5
2026-07	კონდიციონერი	CHIGO	installment	5130.00	2990.00	3
2026-07	კონდიციონერი	CHiQ	installment	23360.00	13356.00	15
2026-07	კონდიციონერი	Hisense	installment	5550.00	3369.00	4
2026-07	კონდიციონერი	MIDEA	installment	34770.00	20655.00	16
2026-07	კონდიციონერი	Millen	installment	1100.00	637.00	1
2026-07	კონდიციონერი	TCL	installment	8560.00	4273.42	5
2026-07	კონდიციონერი,კონდიციონერი & გაგრილების სისტემები	AIMON	installment	510.00	311.69	1
2026-07	კონდიციონერი,კონდიციონერი & გაგრილების სისტემები	BEKO	installment	11880.00	6954.00	6
2026-07	კონდიციონერი,კონდიციონერი & გაგრილების სისტემები	CHiQ	installment	15220.00	8874.00	11
2026-07	კონდიციონერი,კონდიციონერი & გაგრილების სისტემები	MIDEA	installment	16110.00	9265.00	7
2026-07	კონდიციონერი,კონდიციონერი & გაგრილების სისტემები	TCL	installment	2000.00	1118.00	2
